"","LMC1","LMC2","LMC3","LMC4","LMC5","LMC6","LMC7","LMC8","LMC9","LMC10","LMC11","LMC12","LMC13","LMC14"
"cg00873601",1,0.4384049360126,1,0.482928538242237,0.330136623344225,0.502805587684023,1,1,1,0.668573449134436,0.00429437403515723,0.916739602198561,0.484625699645536,0.353583356108073
"cg22675660",0.395938686506425,0.0838937980543194,0.104779995401142,0.832891419480299,1,0,0.0402762260754077,0.22989930922835,0.6044420846355,0.730279027956456,0.000262203642660272,1,0.378885284738998,0.145884836717318
"cg26242304",0.975622688475278,0.258039307436029,0.736379527315907,0,0.682491689270363,0.955639270011475,0.335250288751223,0.289904673323099,1,0.187770056009409,0,0.398004246737917,0.800507960856496,0.395384784793856
"cg18972885",0.0356132334590113,0.906389581062861,0.389723690317393,1,0.20108696683607,0.528373682173669,0.454974509829982,1,1,0.951266887359404,0.244167775106987,0.953009077869584,0.329410395792417,0
"cg20539474",0.564667256248721,0,0.933416769453583,0.0768889752836517,1,0.144692735532331,0.211928917039118,0.109784706201061,1,0.0528153088534668,0,0.69817348760252,0.910533389894393,0.501896930002325
"cg09308777",0.0267215742706308,0.330445022930786,0.639541103410355,0.589957009047906,1,0.0646573477275218,0,0,0.493503179962626,0.999970344500831,0.603614788375779,0.0831795451282971,0.000243717466565848,0.345923921121498
"cg07185131",0.0250444587459171,0.671037958316316,0,0.561811513986752,0.0704066040117145,0.987461639153947,0.828451021812308,1,1,0.601320827528913,0.0672453993826575,0.89348564221266,0.636150165298099,0.15259140251671
"cg27468224",0.672525855248836,0.0495735721303265,0.227094240496938,0.919522282685839,0.93534595884908,0.263347603605372,0.266369649925058,0.527921685503012,1,0.573462252079946,0.262772952015761,0.960872168429938,1,1
"cg23532924",0.863957510941888,0.123544722355609,0.57288077612667,0,0.886202621862573,0.742764894863511,0.194350628068158,0.182816829867833,0.537512532122925,0,0,0.886421246006463,0.94306106653261,0.268353718153324
"cg01114124",0.994458066126417,0.646816048079758,0.0319759850702583,1,0.728597906267183,0,0.0727701595715363,0.911209305492121,0.979618711914037,0.811614147241028,0.120109274462084,0.632438665105623,0.710658810863291,1
"cg18969232",0.181619940751067,0.294428265755424,0,0.442695704394614,0.176812837074473,0.503015647253766,0.905740468120099,0.974072865590455,1,1,0.0733522731356257,0.870299952455621,0,0.440958291371193
"cg20201177",0,0.550499968725435,0.395005916225255,1,0.913139689092538,0.672459459829101,0,0.113958971273897,0.45807543046002,1,0.211426571571457,1,0.843093024380292,0.1203632986003
"cg04058837",0.235217677902472,0.203007076954186,0.185675623443009,1,1,0.228122623566282,0.312827445788027,0.365453263426859,0.528022854385325,0.882651484556735,0.240046629817978,1,1,0.483940469367209
"cg03947979",0.330543737250973,0.154280448237688,0,0.0360777692988952,0.118454301603223,0.745369209252016,0,0.672903312968463,1,1,0.0928551311265476,0.287704468678233,0.633719768040867,0
"cg22857141",0.897176707852751,1,0.959507895200309,0.610229427785587,0.767933631371259,0,0.679382574216426,0.423064595067099,0.940134740893141,0.412158329334435,0,0.806897642600868,0,1
"cg11493223",0.958221602664549,0.245644164173606,0.704597081535549,1,0.101953358201017,0.591607267424463,0.234226089922655,0.646513184641826,0.928742931061902,1,0.261869355579256,0.972340741154788,0.938283780998119,0
"cg07273376",0.0074690038141462,0,0.0157037448278107,0.763790271487121,0.341948031998269,1,0.132953051393702,0.697330684643238,1,0,0.17483237096785,1,0.954023668877487,0.696301063345426
"cg10273821",0.347555744595134,0.122213335551156,1,0,0.724971638076162,0.408379375697853,0.0113458679984958,0.283763781219278,1,0.467941148274479,0.223760942360513,0.164043724047446,0,0.801708144155775
"cg13633964",0.723591470159113,0.18465592635378,0.635690838228974,0.594837459570076,0.935486837726145,1,0.553080247512012,0.36500932463817,0.853855908518181,0.465682296260111,0.0945507804682664,0.926920753982484,0.113275078873102,0.316781135274899
"cg16050468",0.634116342981174,0.175151379109994,0.753299775142341,0.776190383333717,0.697534368884695,0.291255311365489,0,0,0.647925617740009,1,0.571411033751746,0.828534970033151,0.788893925398826,0
"cg20908789",0.756246449301941,0.0691562758703753,0.176511480885213,0,0.291007712389349,0.306744853981484,1,1,1,0.392606350223067,0,0.532467761712483,0.367176010021031,0.396183089459503
"cg07913124",0.133634947251587,0,0.495326270724756,0.594324629361438,0.973166855515298,0.870211204763777,0,0.27541787975678,0.901015420734461,0,0.0922502476356381,0.8060366538834,0.817402661689191,0.419769843077181
"cg02394701",0.936907035528267,0,0.657783061612081,0.420224350286655,0.934482590367987,0.857276299895855,0,0.0434152727134682,1,0.242381489083183,0.404349861177601,1,0.863416886569077,0.575826542481533
"cg08406698",0.0457573906480973,0,0,0,0.637686904740415,1,0.963719761010319,0,0.759589422046537,0.0854840019833413,0.0873298050840535,0.662523945691775,1,0.349470345733284
"cg22022580",0.860287012982332,0.266014963148014,0.0515767899811953,0.446515501116716,0.98970931504542,0.575176300133916,0.453215125162751,1,1,1,0.0925539566595282,0.789794843233306,0.481826673940465,0.735763420512351
"cg03791955",0.49003072984076,0.136445986949619,0.0348585141284621,0.666040087026489,0.845375170857547,0.231099661512021,0.461501039589597,0,0.654955227168418,0.333625193290938,0,0.682997150947531,0.404288309917387,0
"cg26035689",1,0.390157102498234,1,0.0310250120317365,1,0,0.471663466867207,0,0.919756205780297,0,0.0608756660544839,0.40215368031215,0.262892498699587,0.491368471894625
"cg16534867",0.860901833009142,0.711906116232236,0.088352913091761,1,0.052790769700744,0,0.209497079237163,0.457605463937481,0.501612186161339,1,0.156600896680267,0.979016344137721,0.507069051000886,0.492629185056974
"cg10543035",0.998079466694762,0.14347181736089,0.573507482697447,0.323958698683068,0.286296639477832,0.838698094328864,0.28541017335801,0.923567376514483,1,0.952007639146675,0,1,0.163509829494989,0.773864664341238
"cg06380725",0.561925492355273,1,0.251716911823984,0.246860534361034,0.791240956514254,0.351208675656811,0.438944585850633,0.271739527855009,0.682486548969205,1,0.30715817793807,0.160589308725107,0.095180958879214,0.816064512876514
"cg27246129",0,0.804630758980876,0.369580643531281,0.964427680330433,0.629465236254523,0.689308200455409,0.80763762889248,0.789737774786377,0.931766781816258,1,0.324416419691069,1,0.0786020167278397,0
"cg12354861",1,0.58994158000516,0.883779356393732,0.991598221801884,0,0.311641924910374,0.419116507349953,0.392061582141237,0.740492534137879,0.705578633459274,0.0595466481746078,1,0.791329468783948,0.474631797224727
"cg11841038",0.0918580797278378,0.506216980886282,0.529966893910512,0.214117812394725,0.190710588625057,0.914844461121749,0.389820067834677,0.185234442804619,1,0.920045094294413,0.1095972448038,0.526690468256466,0.201280605291831,0.0282448178518107
"cg20587874",0.81078193496534,0,0,0.750545745048031,0.210042068954053,0.739914262993799,0.358239814824826,0.273797136847559,0.64687039537553,0.13492574542301,0.0329582597821653,0.963884487776221,0.822424927553368,0.927687507515474
"cg04822621",1,0.0910876814700375,0.837119675148362,0.833230360747332,0.00768866237961896,0.81645096923324,0.901007751316676,0.465701972308551,0.952946702322092,0,0,0.868928747528144,0.83509589398083,0.985472087861588
"cg24492202",1,0.8947373599458,0.465566228053281,0.767986379698618,0.490259160393712,0,0,0.427693470277599,0.471062421700442,1,0.419391352348268,0.958578353657535,0.362708841048253,0.309095804426001
"cg01400040",0.948234586187874,0.123007062082435,0.136380068954741,1,0.577421745604908,0.784040461664677,0.717958754218812,0.588780452392625,0.987863564608064,0.0335313289386639,0.240510620927102,1,1,0.878055045976128
"cg03255182",0.951031208970488,0.726755454147258,0.46032647954735,1,0,0.184871143280329,0.998195675590551,0.770476563591946,0.513120652980751,0.821233335723608,0.531552254599354,0.650172576436626,0.181031962248508,0.290222773739237
"cg20986996",0.931320472916751,0.565430332708987,0.229405147136525,0.889992356784402,0.237223399574998,0,0.786550635777081,0.519596875871364,1,0.818768228715548,0.57104728795604,0.706735596673623,0.490161783427782,0.895381570634569
"cg08383526",0.831155616097726,0.0624446239496466,0.964408799011553,0,0.99429679057966,0.334934274862234,0.595422519250394,0,1,0.148060061343285,0,0.460520277432749,0.543834645679908,0.165912634429919
"cg06468626",0.387397404808525,0.473389873114097,0.962591559612414,0.323759074722102,0.863643818051677,0.280891613046201,0.738009238303259,0,0.925143588074573,0,0,0.975539519912634,0,0.538575909608115
"cg14069333",0.945756594222478,0.0298736673834723,0.939398454900509,0,0.926294713008189,0.357285046428885,1,0,1,0,0.0582578993133039,0.775880528628182,0.610795634086838,0.864030722894399
"cg20434856",0.635818079135654,0.57189638409331,0.275609727439629,0.214867192864775,0.613054180960882,0.512478938788592,0.327720338370459,0.193236905382618,0.878723636421953,1,0.0513697684536777,0,0,0.639873123283712
"cg02438026",0.810451715602778,0,0.583033535399968,0.0364468990204342,0.6495957837625,0.434134601299593,0.521633968055957,0,0.970553117428668,0,0.441350936257292,0.755486316687399,0.544449679998094,0.384092358638434
"cg00455327",0.21772609764639,0.858085465293109,1,0.726371986306631,0.540385696174358,1,0.0424130440569003,0,0.47002281077377,1,0.00479820609104598,0.846362977743596,0.958467333467487,0
"cg12038641",1,0.0219810665322273,0.739590134345534,1,0.721595475993666,0.285298301083672,0.257516734457968,0.415726615432997,0.970162835498585,0.365905927021114,0.0475116724811788,0.90408919021244,1,0.452545305914599
"cg13786863",0.102105394521647,0.243558148827472,0,0.983358983365941,0,1,0.600494481213407,0.17120408419559,1,0.689104499494563,0.0190774472695907,0.74123875109613,0.0779300156086824,0
"cg13470462",0.0168100403076813,1,0.565551730249414,1,0.811916611357522,0.933715024965899,0,0,0.555917559266817,0.857083796302051,0.265264029471723,0.696808864614639,0,0.529789709280291
"cg24369728",1,0.67696873796035,0.437751604146698,1,0.151239119942237,0.536598457481555,0.0664661703689086,0.859760624183919,1,0.902886869515077,0,0.897007754138542,1,0.0665151086778464
"cg21053509",0.0658788334105314,0.411270434280273,0.0734703686541687,0.443281984636433,0.0311597184512477,0.449045343979018,0.25159145581836,0.014517976250416,0.875465171454348,0.620141370773516,0.174811510928122,0.626533490580523,0.72075770458487,0
"cg12176783",0,0.397830316366643,0.164667736350823,0.48537266645219,0.967183330096115,0.63485907355975,0,0.209095053107627,0.89002056013803,0.982974457793231,0.252107771871555,0.145833963710362,0.0594707810862255,0.353385440839411
"cg13162690",0.880222671090017,0.0652184208676875,1,0.44227522007906,0.888241005587894,0.25690753314132,0.311359206638508,0.141767916250893,0.89672377243777,0.179237225904737,0.113155090421663,0.979904124891436,0.760118311474304,0.320000599407216
"cg10034808",0.120494759379741,0.375054930683554,0.865250232775843,0.200051577336824,0.822426894146541,0.303867373085951,0.26564886131454,0.114662135743012,0.644833846921414,0.963407707415915,0.630878568479859,0.508340935967631,0,0.802676550267763
"cg17227257",0,1,0.593217149006083,1,0.703758965385399,0.439000792841548,0,0.472139021169772,0.532332640592167,1,0,1,1,0
"cg06915226",0.527897304902326,0.0586594230727922,1,0,0.774521109346113,0.11584132240096,0.66248863824456,0,1,0.0753372120043215,0,0.665633130588375,0.307338950961118,1
"cg03398481",1,0.424973892956724,0.472294441034637,0.0935630559740979,1,0.848369707935434,0.0664676711709064,0.0309170673163299,0.145236034689717,0.839502871113838,0.0701604401786221,0.32733826058792,0.175214941047414,0.359978293611754
"cg02361027",0.67610618194694,0.437821345753444,0.316548974766188,0.683299873712952,1,0.570362738220992,0.0737291865238301,0.317177230479985,1,1,0.00529542188433788,1,0.0681738582514297,0.168133541099392
"cg20211604",0.941010722323161,0,0.873972668227422,0,0.808082785497416,0.916543278265854,0.409783773330053,0.0818395458784296,1,0,0.377387644913058,0.58318525277684,0.687786144278796,0.494061670335487
"cg25336874",0.511633707837375,0.582094479822061,0.365714275901219,0.874292355833197,0.10634118532252,0.609856164471753,1,1,1,0.455418989374109,0.305197403964008,0.923851217872729,0.564223748675925,0.00815412947907557
"cg15871371",0.375204786149911,0.970335795297409,0.86969265224308,0.0374393104447166,1,0.236841875687397,0.382405715164633,0.248766979302261,0.532700504160169,0.877884592916743,0.339295456892945,0.19139235071658,0,0.893074029681826
"cg00152322",0.380214629413074,0.281099293272344,0,0.51851318457617,0.133749331344047,0.596123437203723,0.487511752633207,0.824392300937709,1,0.463711378232595,0.0164020111023401,0.472579155414848,0.332066267222909,0.23275753539144
"cg17371580",0.841355423594896,0.0526726950486236,0.747383727540154,0.278077089785052,0.715156698376277,0.05895906585514,0.996080132377606,0.340653260845706,0.982188680067611,0.00156855658907794,0,0.949857716339411,0.61385536545921,1
"cg17566002",0.846816119171379,0.132496124126556,1,0.0172049096685494,0.88805208612251,0.250752147564972,0.873535939078227,0,1,0.0220836204209404,0.00772576744549636,0.727600777959914,0.639002290980561,0.995706639428969
"cg15829654",0.500414685268949,0.218866496198974,0.429199145867942,0.160904668627108,0.110226051064404,0.732332032891041,0.884569161282264,0.759850570049872,0.823019091405224,0.665207212316178,0,1,0.189275813876682,0.0718212698242554
"cg22540040",0.88796978659776,0,0.372459204700949,0.856092811136984,0.505918894595406,0.831102680280456,0,0,0.413988552829245,0.510003386806844,0.0694317037951007,0.908006738944005,0.741052723026223,0.275763337985539
"cg18382926",0.530777498499356,0,1,0,0.679548685295093,0.654129264422934,1,0,1,0.191416723673371,0,0.860842764335842,0.440093917698652,1
"cg06365270",1,0.125448200629952,0.876296547537339,0.699283630914542,0.983452468148782,0.779053372639171,0.0794205721118163,0,0.279605911511091,0.963875008753597,0.288635984820097,0.883326467790991,0.442134155587323,0.591475540978615
"cg16151362",1,0,0.683762467849541,0.235255573894065,0.107730127716624,0.556384843874725,0,0.455999436533488,0.47841222600249,0.527862128457792,0,0.937987638676877,0.724673799509494,0.0319565185390516
"cg13945749",1,0,1,0.500698847607561,1,0.593453482150042,0.508923200121607,0.282929707836667,1,0.516758016903366,0.0495338472384576,0.950850085128555,0.987106498910603,0
"cg13184448",0,0.826898854774515,0.521464397725032,0,0.931199990127963,0.454234772390512,0.695266064985929,0,0.973467242835738,1,0.738122290569555,0,0,1
"cg21064916",0,0.3516237593389,0.827519822330937,0.788081136225798,0.158089659333362,0.377333505361728,0.9490218805307,0.679626454375568,1,0.1597881849,0.159672665122575,0.0837722353485023,0,0
"cg11038054",0.758212123571164,0.474126762420479,0.947777618340807,0,0.831022940209958,0.509465670783126,0.384783586581983,0,1,0,0.0537639176214654,0.413590273063608,0.262491050452494,0.402288339263254
"cg24098131",1,0.0354675425795883,0.394478945905225,0.320324790939538,0.95563907631006,0.0164279136486159,0.256543645566761,1,0.553663465590353,0.655030473227078,0,0.438313758740241,0.169555820700888,0.0430964518807356
"cg12389770",0.546879055558384,0.302401161355514,0.286218445650743,0.684654908512148,0.181816883882429,0.47890124665027,1,0.567573461370372,1,0.816871243936014,0.360946278618274,0.794865418433696,0.542170644443675,0.0532078929743399
"cg25580405",0.705833987895172,0,0.289196318226807,0.942586729525821,0,0.710328909689561,0.462111551220801,0.184785588977171,0.988370205396993,0.466975908665724,0.245751587274497,0.785331045486111,0.367362521441916,0
"cg07197230",1,0,0.568029665468192,0.804571732135378,0.306564866242449,0,0.697218836717493,0.104203358754831,0.563991018768511,0.649271038811815,0.174673712126683,0.363456848826051,0.00525038943155111,0.462299498956228
